site,jday,month,month_name,season_name,species,microhabitat,ind,soil_temp_couple,soil_temp_hour,air_temp,air_hour,rad_air,wind_air,METCAT_TM,METCAT_TX,SENS_TM,SENS_TX,SENS_TM2H,soil_hum_org,soil_hum_min,soil_hum_volts,phenology,cycle_phase,stem_length,resp_height,resp_leaves
AE,135,5,may,spring,Lepidium draba,SC,AE_SC_19,15.8,14,24.5,14.7333333333333,NR,NW,19.1,26,18.8125,25,23.75,24.1,18.5,228.666666666667,veg,rep,81,NA,NA
AE,135,5,may,spring,Lepidium draba,SC,AE_SC_20,16.1,14,24.7,14.8333333333333,R/NR,NW,19.1,26,18.8125,25,23.75,18.9,13.5333333333333,171,veg,rep,111,NA,NA
AE,153,6,jun,summer,Lepidium draba,SC,AE_SC_23,NA,NA,NA,NA,NA,NA,19,23.9,19.6875,25.5,24.5,11.5,6.86666666666667,102.333333333333,veg,rep,12.5,NA,NA
AE,153,6,jun,summer,Lepidium draba,SC,AE_SC_24,NA,NA,NA,NA,NA,NA,19,23.9,19.6875,25.5,24.5,25.1666666666667,13.4666666666667,169,veg,rep,11,NA,NA
AE,194,7,jul,summer,Lepidium draba,SC,AE_SC_25,21.5,14,28.6,14.5833333333333,NR,NW,24.4,28.7,23.9791666666667,29.5,27.25,15.3333333333333,22.5666666666667,136,sum_ros,ros,NA,NA,NA
AE,207,7,jul,summer,Lepidium draba,SC,AE_SC_26,20.9,15,29.7,15.3333333333333,NA,NA,23.6,28.3,23.6041666666667,30,27,10.6,6.2,101,sum_ros,ros,0,3,2
AE,207,7,jul,summer,Lepidium draba,SC,AE_SC_27,20.9,15,29.7,15.3333333333333,NA,NA,23.6,28.3,23.6041666666667,30,27,5.5,1.4,56,sum_ros,ros,0,2,4
AE,207,7,jul,summer,Lepidium draba,SC,AE_SC_28,20.9,15,29.7,15.3333333333333,NA,NA,23.6,28.3,23.6041666666667,30,27,8,3.6,7.4,sum_ros,ros,0,1,4
AE,207,7,jul,summer,Lepidium draba,SC,AE_SC_29,20.6,15,29.7,15.3333333333333,NA,NA,23.6,28.3,23.6041666666667,30,27,17,12.3,151,sum_ros,ros,0,4,1
AE,207,7,jul,summer,Lepidium draba,SC,AE_SC_30,20.6,15,29.7,15.3333333333333,NA,NA,23.6,28.3,23.6041666666667,30,27,13.4,9,120,sum_ros,ros,0,2,1
AE,207,7,jul,summer,Lepidium draba,SC,AE_SC_31,20.6,15,29.7,15.3333333333333,NA,NA,23.6,28.3,23.6041666666667,30,27,27.4,12,146,sum_ros,ros,0,10,2
AE,214,8,aug,summer,Lepidium draba,SC,AE_SC_32,23,15,28,15.4166666666667,NA,NA,23.6,27.9,24.6458333333333,30.5,27.75,14.2,9.4,123,sum_ros,ros,0,6.5,2
AE,214,8,aug,summer,Lepidium draba,SC,AE_SC_33,23,15,28,15.4166666666667,NA,NA,23.6,27.9,24.6458333333333,30.5,27.75,11.5,7,100,sum_ros,ros,0,4.5,2
AE,214,8,aug,summer,Lepidium draba,SC,AE_SC_34,23,15,28,15.4166666666667,NA,NA,23.6,27.9,24.6458333333333,30.5,27.75,15.8,10.9,138,sum_ros,ros,0,3.5,1
AE,214,8,aug,summer,Lepidium draba,SC,AE_SC_35,22.4,15,28,15.4166666666667,NA,NA,23.6,27.9,24.6458333333333,30.5,27.75,22.8,17.3,212,sum_ros,ros,0,4.5,2
AE,214,8,aug,summer,Lepidium draba,SC,AE_SC_36,22.4,15,28,15.4166666666667,NA,NA,23.6,27.9,24.6458333333333,30.5,27.75,20.9,15.6,198,sum_ros,ros,0,4.5,4
AE,214,8,aug,summer,Lepidium draba,SC,AE_SC_37,22.4,15,28,15.4166666666667,NA,NA,23.6,27.9,24.6458333333333,30.5,27.75,11,6.4,96,sum_ros,ros,0,4.5,2
AE,226,8,aug,summer,Lepidium draba,SC,AE_SC_38,22.4,14,NA,NA,NA,NA,22.7,31.4,23.5833333333333,37.5,30.75,18.3,13.2,162,sum_ros,ros,0,4.5,2
AE,226,8,aug,summer,Lepidium draba,SC,AE_SC_39,22.4,14,NA,NA,NA,NA,22.7,31.4,23.5833333333333,37.5,30.75,18.8,13.8,169,sum_ros,ros,0,2.6,2
AE,226,8,aug,summer,Lepidium draba,SC,AE_SC_40,22.4,14,NA,NA,NA,NA,22.7,31.4,23.5833333333333,37.5,30.75,8,3.8,74,sum_ros,ros,0,2,2
AE,226,8,aug,summer,Lepidium draba,SC,AE_SC_41,23.3,14,NA,NA,NA,NA,22.7,31.4,23.5833333333333,37.5,30.75,6.8,1,54,sum_ros,ros,0,4,2
AE,226,8,aug,summer,Lepidium draba,SC,AE_SC_42,23.3,14,NA,NA,NA,NA,22.7,31.4,23.5833333333333,37.5,30.75,6.6,2.5,63,sum_ros,ros,0,4.4,2
AE,226,8,aug,summer,Lepidium draba,SC,AE_SC_43,23.3,14,NA,NA,NA,NA,22.7,31.4,23.5833333333333,37.5,30.75,5.8,1.8,58,sum_ros,ros,0,3,3
AE,234,8,aug,summer,Lepidium draba,SC,AE_SC_44,22.3,12,28.2,NA,NA,NA,21.8,32,22.75,35.5,32.5,20.8,15.4,190,sum_ros,ros,0,2,2
AE,234,8,aug,summer,Lepidium draba,SC,AE_SC_45,22.3,12,28.2,NA,NA,NA,21.8,32,22.75,35.5,32.5,22.8,17.5,213,sum_ros,ros,0,1,2
AE,234,8,aug,summer,Lepidium draba,SC,AE_SC_46,22.3,12,28.2,NA,NA,NA,21.8,32,22.75,35.5,32.5,14.8,10.1,130,sum_ros,ros,0,2,1
AE,234,8,aug,summer,Lepidium draba,SC,AE_SC_47,21.6,12,29.3,NA,NA,NA,21.8,32,22.75,35.5,32.5,7.4,2.8,66,sum_ros,ros,0,2,1
AE,234,8,aug,summer,Lepidium draba,SC,AE_SC_48,21.6,12,29.3,NA,NA,NA,21.8,32,22.75,35.5,32.5,15.2,10.4,138,sum_ros,ros,0,2,3
AE,234,8,aug,summer,Lepidium draba,SC,AE_SC_49,21.6,12,29.3,NA,NA,NA,21.8,32,22.75,35.5,32.5,8.6,4.3,78,sum_ros,ros,0,1.5,2
AE,262,9,sep,autumn,Lepidium draba,SC,AE_SC_50,18.6,13,22.7,NA,R/NR,W/NW,17.7,23.6,17.3125,24,23.5,19.7666666666667,14.4666666666667,177.666666666667,aut_ros,ros,0,8,5
AE,262,9,sep,autumn,Lepidium draba,SC,AE_SC_51,18.6,13,22.7,NA,R/NR,W/NW,17.7,23.6,17.3125,24,23.5,19.7666666666667,14.4666666666667,177.666666666667,aut_ros,ros,0,7,5
AE,262,9,sep,autumn,Lepidium draba,SC,AE_SC_52,18.6,13,22.7,NA,R/NR,W/NW,17.7,23.6,17.3125,24,23.5,19.7666666666667,14.4666666666667,177.666666666667,aut_ros,ros,0,6,5
AE,262,9,sep,autumn,Lepidium draba,SC,AE_SC_53,17.9,13,22.7,NA,R/NR,W/NW,17.7,23.6,17.3125,24,23.5,18.4,13.3,166.333333333333,aut_ros,ros,0,3.7,5
AE,262,9,sep,autumn,Lepidium draba,SC,AE_SC_54,17.9,13,22.7,NA,R/NR,W/NW,17.7,23.6,17.3125,24,23.5,18.4,13.3,166.333333333333,aut_ros,ros,0,7.5,5
AE,262,9,sep,autumn,Lepidium draba,SC,AE_SC_55,17.9,13,22.7,NA,R/NR,W/NW,17.7,23.6,17.3125,24,23.5,18.4,13.3,166.333333333333,aut_ros,ros,0,3,NA
AE,300,10,oct,autumn,Lepidium draba,SC,AE_SC_56,17.5,16,22.3,NA,NR,W/NW,17.2,24.3,16.25,23.5,21.25,20.7666666666667,15.4666666666667,189.333333333333,aut_ros,ros,0,7,7
AE,300,10,oct,autumn,Lepidium draba,SC,AE_SC_57,17.5,16,22.3,NA,NR,W/NW,17.2,24.3,16.25,23.5,21.25,20.7666666666667,15.4666666666667,189.333333333333,aut_ros,ros,0,11,7
AE,300,10,oct,autumn,Lepidium draba,SC,AE_SC_58,17.5,16,22.3,NA,NR,W/NW,17.2,24.3,16.25,23.5,21.25,20.7666666666667,15.4666666666667,189.333333333333,aut_ros,ros,0,14,8
AE,300,10,oct,autumn,Lepidium draba,SC,AE_SC_59,17.8,16,22.3,NA,NR,W/NW,17.2,24.3,16.25,23.5,21.25,19.9,14.8,182,aut_ros,ros,0,9,8
AE,300,10,oct,autumn,Lepidium draba,SC,AE_SC_60,17.8,16,22.3,NA,NR,W/NW,17.2,24.3,16.25,23.5,21.25,19.9,14.8,182,aut_ros,ros,0,9,8
AE,300,10,oct,autumn,Lepidium draba,SC,AE_SC_61,17.8,16,22.3,NA,NR,W/NW,17.2,24.3,16.25,23.5,21.25,19.9,14.8,182,aut_ros,ros,0,9,8
AE,61,3,mar,spring,Lepidium draba,C,AE_C_1,10.7,15,NA,NA,NA,NA,9,18.1,9.5,16,15,18.7,13.633333333333301,170,NA,NA,NA,NA,NA
AE,61,3,mar,spring,Lepidium draba,C,AE_C_2,10.7,15,NA,NA,NA,NA,9,18.1,9.5,16,15,12.0666666666667,7.4,106.333333333333,NA,NA,NA,NA,NA
AE,61,3,mar,spring,Lepidium draba,C,AE_C_3,10.5,15,NA,NA,NA,NA,9,18.1,9.5,16,15,52,44,638,veg,rep,0.5,NA,NA
AE,61,3,mar,spring,Lepidium draba,C,AE_C_4,10.2,15,NA,NA,NA,NA,9,18.1,9.5,16,15,36.7333333333333,30.1333333333333,408.666666666667,veg,rep,6,NA,NA
AE,76,3,mar,spring,Lepidium draba,C,AE_C_5,11.7,14,17.6,13.8333333333333,NA,NA,10.2,17.9,10.875,17,16.25,14.7333333333333,9.56666666666667,126.333333333333,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,C,AE_C_6,11.8,14,17,13.8333333333333,NA,NA,10.2,17.9,10.875,17,16.25,9.63333333333333,5.86666666666667,89.6666666666667,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,C,AE_C_7,11.8,14,16,14.383333333333301,NA,NA,10.2,17.9,10.875,17,16.25,14.9666666666667,9.86666666666667,128,veg,rep,22.5,NA,NA
AE,76,3,mar,spring,Lepidium draba,C,AE_C_8,12.1,14,16,14.383333333333301,NA,NA,10.2,17.9,10.875,17,16.25,17.6666666666667,12.633333333333301,157.666666666667,veg,rep,12,NA,NA
AE,96,4,apr,spring,Lepidium draba,C,AE_C_9,13.5,15,22,15.6666666666667,NR,NW,17.4,23.4,16.4583333333333,22,20,11.8,6.43333333333333,101.333333333333,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,C,AE_C_10,14.4,15,22.5,15.6666666666667,NR,NW,17.4,23.4,16.4583333333333,22,20,10.5333333333333,6.06666666666667,94.6666666666667,veg,rep,23,NA,NA
AE,96,4,apr,spring,Lepidium draba,C,AE_C_11,13.9,15,22.5,15.6666666666667,NR,NW,17.4,23.4,16.4583333333333,22,20,18.9,13.8,152.666666666667,veg,rep,52,NA,NA
AE,96,4,apr,spring,Lepidium draba,C,AE_C_12,14.4,15,22.1,15.6666666666667,NR,NW,17.4,23.4,16.4583333333333,22,20,15.4333333333333,10.5666666666667,140.333333333333,veg,rep,32,NA,NA
AE,111,4,apr,spring,Lepidium draba,C,AE_C_13,13.1,17,16.2,17.1166666666667,NR,NW,9.6,18.1,9.8125,16,15.5,13.3666666666667,8.36666666666667,115.333333333333,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,C,AE_C_14,12.9,17,16,17.2,NR,NW,9.6,18.1,9.8125,16,15.5,6.2,2.13333333333333,61.3333333333333,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,C,AE_C_15,13.3,17,16.4,17.5,NR,NW,9.6,18.1,9.8125,16,15.5,20.0333333333333,14.7666666666667,182,veg,rep,53,NA,NA
AE,111,4,apr,spring,Lepidium draba,C,AE_C_16,13,17,16.7,17.6166666666667,NR,NW,9.6,18.1,9.8125,16,15.5,12.8333333333333,8.26666666666667,111.666666666667,veg,rep,63,NA,NA
AE,135,5,may,spring,Lepidium draba,C,AE_C_17,16.5,12,24.3,13.0166666666667,NR,NW,19.1,26,18.0625,23.5,22.75,13.3,8.66666666666667,123,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,C,AE_C_18,16.6,12,23.9,13.1833333333333,NR,NW,19.1,26,18.0625,23.5,22.75,8.16666666666667,3.93333333333333,77,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,C,AE_C_19,16.7,12,23.8,13.45,NR,NW,19.1,26,18.0625,23.5,22.75,16.3666666666667,11.4666666666667,145,veg,rep,87,NA,NA
AE,135,5,may,spring,Lepidium draba,C,AE_C_20,16.1,12,25.3,14.4,NR,NW,19.1,26,18.0625,23.5,22.75,19.8666666666667,14.5333333333333,178.666666666667,veg,rep,72,NA,NA
AE,153,6,jun,summer,Lepidium draba,C,AE_C_21,NA,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,7.86666666666667,3.53333333333333,73,NA,NA,NA,NA,NA
AE,153,6,jun,summer,Lepidium draba,C,AE_C_22,NA,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,10.8666666666667,5.93333333333333,97.3333333333333,NA,NA,NA,NA,NA
AE,153,6,jun,summer,Lepidium draba,C,AE_C_23,NA,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,21.3333333333333,16.0666666666667,201.666666666667,veg,rep,100,NA,NA
AE,153,6,jun,summer,Lepidium draba,C,AE_C_24,NA,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,12,7.63333333333333,105,veg,rep,53,NA,NA
AE,164,6,jun,summer,Lepidium draba,C,AE_C_27,NA,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,31.7333333333333,23.8,303.666666666667,veg,rep,44.5,NA,NA
AE,164,6,jun,summer,Lepidium draba,C,AE_C_28,NA,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,12.133333333333301,7.43333333333333,106.333333333333,veg,rep,10.5,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_31,20.5,14,27.9,14,NR,W,23.6,30.5,23.7916666666667,27.5,27,9.93333333333333,5.53333333333333,88.6666666666667,sen,rep,70,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_32,20.6,14,27.7,14.0833333333333,NR,W,23.6,30.5,23.7916666666667,27.5,27,12.9666666666667,8.3,115,sen,rep,45,NA,NA
AE,194,7,jul,summer,Lepidium draba,C,AE_C_33,21.4,13,32.7,13.95,NA,NA,24.4,28.7,23.8958333333333,29,28.25,27.8,21.8,270,sum_ros,ros,0,9,5
AE,194,7,jul,summer,Lepidium draba,C,AE_C_34,21.4,13,32.7,13.95,NA,NA,24.4,28.7,23.8958333333333,29,28.25,24.9,19.2,239,sum_ros,ros,0,5,4
AE,194,7,jul,summer,Lepidium draba,C,AE_C_35,21.4,13,32.7,13.95,NA,NA,24.4,28.7,23.8958333333333,29,28.25,18.8,14.7,169,sum_ros,ros,0,7.5,4
AE,207,7,jul,summer,Lepidium draba,C,AE_C_36,21.8,14,30.3,14.4166666666667,NA,NA,23.6,28.3,23.25,29,27.5,21.7,16.4,200,sum_ros,ros,0,3,3
AE,207,7,jul,summer,Lepidium draba,C,AE_C_37,31.8,14,30.3,14.4166666666667,NA,NA,23.6,28.3,23.25,29,27.5,19.3,14.8,174,sum_ros,ros,0,3,4
AE,207,7,jul,summer,Lepidium draba,C,AE_C_38,31.8,14,30.3,14.4166666666667,NA,NA,23.6,28.3,23.25,29,27.5,22.7,17.3,212,sum_ros,ros,0,2,3
AE,207,7,jul,summer,Lepidium draba,C,AE_C_39,22.2,14,30.3,14.4166666666667,NA,NA,23.6,28.3,23.25,29,27.5,17,12,149,sum_ros,ros,0,3,3
AE,207,7,jul,summer,Lepidium draba,C,AE_C_40,22.2,14,30.3,14.4166666666667,NA,NA,23.6,28.3,23.25,29,27.5,13,8.3,114,sum_ros,ros,0,2,2
AE,207,7,jul,summer,Lepidium draba,C,AE_C_41,22.2,14,30.3,14.4166666666667,NA,NA,23.6,28.3,23.25,29,27.5,13.4,8.8,117,sum_ros,ros,0,4,4
AE,214,8,aug,summer,Lepidium draba,C,AE_C_42,22.4,13,27,13.3333333333333,NA,NA,23.6,27.9,24.0625,29,27.25,21.8,16.4,201,sum_ros,ros,0,2,3
AE,214,8,aug,summer,Lepidium draba,C,AE_C_43,22.4,13,27,13.3333333333333,NA,NA,23.6,27.9,24.0625,29,27.25,19.2,14,190,sum_ros,ros,0,3,3
AE,214,8,aug,summer,Lepidium draba,C,AE_C_44,22.4,13,27,13.3333333333333,NA,NA,23.6,27.9,24.0625,29,27.25,25.1,20.4,252,sum_ros,ros,0,2,4
AE,214,8,aug,summer,Lepidium draba,C,AE_C_45,22.1,13,27,13.3333333333333,NA,NA,23.6,27.9,24.0625,29,27.25,21.8,16.4,202,sum_ros,ros,0,3.5,2
AE,214,8,aug,summer,Lepidium draba,C,AE_C_46,22.1,13,27,13.3333333333333,NA,NA,23.6,27.9,24.0625,29,27.25,20.1,15,182,sum_ros,ros,0,2.5,4
AE,214,8,aug,summer,Lepidium draba,C,AE_C_47,22.1,13,27,13.3333333333333,NA,NA,23.6,27.9,24.0625,29,27.25,29.7,23.6,301,sum_ros,ros,0,2,4
AE,226,8,aug,summer,Lepidium draba,C,AE_C_48,21.8,12,NA,NA,NA,NA,22.7,31.4,22.7708333333333,29.5,29.5,22.6,17.3,212,sum_ros,ros,0,2.8,4
AE,226,8,aug,summer,Lepidium draba,C,AE_C_49,21.8,12,NA,NA,NA,NA,22.7,31.4,22.7708333333333,29.5,29.5,18.9,13.7,167,sum_ros,ros,0,2,2
AE,226,8,aug,summer,Lepidium draba,C,AE_C_50,21.8,12,NA,NA,NA,NA,22.7,31.4,22.7708333333333,29.5,29.5,17.7,12.8,158,sum_ros,ros,0,0.6,2
AE,226,8,aug,summer,Lepidium draba,C,AE_C_51,21.2,12,NA,NA,NA,NA,22.7,31.4,22.7708333333333,29.5,29.5,13,8.7,111,sum_ros,ros,0,3,3
AE,226,8,aug,summer,Lepidium draba,C,AE_C_52,21.2,12,NA,NA,NA,NA,22.7,31.4,22.7708333333333,29.5,29.5,21.4,16,196,sum_ros,ros,0,2,1
AE,226,8,aug,summer,Lepidium draba,C,AE_C_53,21.2,12,NA,NA,NA,NA,22.7,31.4,22.7708333333333,29.5,29.5,18.7,13.6,167,sum_ros,ros,0,1.5,3
AE,234,8,aug,summer,Lepidium draba,C,AE_C_54,20.4,12,NA,NA,NA,NA,21.8,32,22.0208333333333,30.5,30,31,24.8,320,sum_ros,ros,0,2,3
AE,234,8,aug,summer,Lepidium draba,C,AE_C_55,20.4,12,NA,NA,NA,NA,21.8,32,22.0208333333333,30.5,30,13.4,8.7,116,sum_ros,ros,0,1,3
AE,234,8,aug,summer,Lepidium draba,C,AE_C_56,20.4,12,NA,NA,NA,NA,21.8,32,22.0208333333333,30.5,30,13.7,8.9,117,sum_ros,ros,0,1.5,3
AE,234,8,aug,summer,Lepidium draba,C,AE_C_57,20.4,12,NA,NA,NA,NA,21.8,32,22.0208333333333,30.5,30,21.8,16.4,200,sum_ros,ros,0,2,3
AE,234,8,aug,summer,Lepidium draba,C,AE_C_58,20.4,12,NA,NA,NA,NA,21.8,32,22.0208333333333,30.5,30,19.4,14.2,174,sum_ros,ros,0,1.5,2
AE,234,8,aug,summer,Lepidium draba,C,AE_C_59,20.4,12,NA,NA,NA,NA,21.8,32,22.0208333333333,30.5,30,13.9,9.2,122,sum_ros,ros,0,2,2
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_60,16.9,12,23,NA,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,23.9333333333333,21.2666666666667,336.333333333333,aut_ros,ros,0,6,9
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_61,16.9,12,23,NA,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,23.9333333333333,21.2666666666667,336.333333333333,aut_ros,ros,0,5.5,6
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_62,16.9,12,23,NA,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,23.9333333333333,21.2666666666667,336.333333333333,aut_ros,ros,0,3.5,5
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_63,17.2,12,23,NA,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,23.7333333333333,18.1333333333333,237.666666666667,aut_ros,ros,0,3,5
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_64,17.2,12,23,NA,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,23.7333333333333,18.1333333333333,237.666666666667,aut_ros,ros,0,7,8
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_65,17.2,12,23,NA,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,23.7333333333333,18.1333333333333,237.666666666667,aut_ros,ros,0,6,6
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_66,16.7,17,NA,NA,NA,NA,17.2,24.3,15.6458333333333,22,20,16.6,11.6,144.333333333333,aut_ros,ros,0,7,5
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_67,16.7,17,NA,NA,NA,NA,17.2,24.3,15.6458333333333,22,20,16.6,11.6,144.333333333333,aut_ros,ros,0,7.5,4
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_68,16.7,17,NA,NA,NA,NA,17.2,24.3,15.6458333333333,22,20,16.6,11.6,144.333333333333,aut_ros,ros,0,8,11
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_69,16.5,17,NA,NA,NA,NA,17.2,24.3,15.6458333333333,22,20,18,12.8666666666667,162.666666666667,aut_ros,ros,0,9,10
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_70,16.5,17,NA,NA,NA,NA,17.2,24.3,15.6458333333333,22,20,18,12.8666666666667,162.666666666667,aut_ros,ros,0,6.5,7
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_71,16.5,17,NA,NA,NA,NA,17.2,24.3,15.6458333333333,22,20,18,12.8666666666667,162.666666666667,aut_ros,ros,0,12,7
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_1,10.5,17,NA,NA,NA,NA,9,18.1,NA,NA,12,54.0666666666667,46.1,669.333333333333,NA,NA,NA,NA,NA
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_2,10.6,17,NA,NA,NA,NA,9,18.1,NA,NA,12,48.9333333333333,41.5,599.333333333333,NA,NA,NA,NA,NA
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_3,10.3,17,NA,NA,NA,NA,9,18.1,NA,NA,12,66.3,57.2333333333333,835.666666666667,veg,rep,2.5,NA,NA
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_4,10.3,17,NA,NA,NA,NA,9,18.1,NA,NA,12,42.0666666666667,35,333,veg,rep,5,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_5,11.7,16,20,16.4166666666667,NA,NA,10.2,17.9,12.625,28.5,24.75,45.4,36.6666666666667,517.666666666667,rep,rep,15,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_6,11.8,16,21,16.4166666666667,NA,NA,10.2,17.9,12.625,28.5,24.75,40.8666666666667,33.9666666666667,471.666666666667,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_7,11.5,16,18.4,16.4166666666667,NA,NA,10.2,17.9,12.625,28.5,24.75,43.4333333333333,35.6666666666667,486.333333333333,veg,rep,9.5,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_8,11.5,16,18.8,16.4166666666667,NA,NA,10.2,17.9,12.625,28.5,24.75,36.4666666666667,29.9333333333333,404,rep,rep,25.5,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_9,13.6,14,24,14.9166666666667,NA,NA,17.4,23.4,17.1666666666667,31,25,27,21.1666666666667,265.333333333333,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_10,14.2,14,24.2,14.9166666666667,NA,NA,17.4,23.4,17.1666666666667,31,25,32.4,26.2666666666667,344.333333333333,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_11,13.4,14,25.6666666666667,14.9166666666667,NA,NA,17.4,23.4,17.1666666666667,31,25,25.9666666666667,20.4,254,rep,rep,67,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_12,13.8,14,23.2,14.9166666666667,NR,NW,17.4,23.4,17.1666666666667,31,25,29.1666666666667,23.1666666666667,297.333333333333,rep,rep,54,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_13,12.5,14,18.5,14.4166666666667,NR,NW,9.6,18.1,10.5625,27.5,23.75,19.0666666666667,13.9,171.666666666667,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_14,12.7,14,18,14.4166666666667,NR,NW,9.6,18.1,10.5625,27.5,23.75,21.6333333333333,16.2333333333333,200,rep,rep,45,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_15,12,14,21.8,14.4166666666667,R,NW,9.6,18.1,10.5625,27.5,23.75,22.6,17.1,209.666666666667,rep,rep,79,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_16,11.8,14,21.8,14.4166666666667,R,NW,9.6,18.1,10.5625,27.5,23.75,21.7333333333333,16.2666666666667,200,rep,rep,60,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_17,16.7,15,23.5,15.0833333333333,NR,NW,19.1,26,20,34,29.25,13.1,8.53333333333333,114.666666666667,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_18,15.7,15,25.1,15.4,NR,NW,19.1,26,20,34,29.25,12.133333333333301,7.53333333333333,108,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_19,17.2,15,25.4,15.3333333333333,R/NR,NW,19.1,26,20,34,29.25,15.7,10.8666666666667,139,veg,rep,43,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_20,16.3,15,25.7,15.5666666666667,R,NW,19.1,26,20,34,29.25,18.3333333333333,13.2333333333333,165,rep,rep,53,NA,NA
AE,153,6,jun,summer,Lepidium draba,SO,AE_SO_21,NA,NA,NA,NA,NA,NA,19,23.9,21.2916666666667,35,22.5,16.3333333333333,11,134.666666666667,NA,NA,NA,NA,NA
AE,153,6,jun,summer,Lepidium draba,SO,AE_SO_22,NA,NA,NA,NA,NA,NA,19,23.9,21.2916666666667,35,22.5,16,11.0666666666667,142.333333333333,NA,NA,NA,NA,NA
AE,153,6,jun,summer,Lepidium draba,SO,AE_SO_23,NA,NA,NA,NA,NA,NA,19,23.9,21.2916666666667,35,22.5,13.633333333333301,9.1,118.666666666667,veg,rep,60,NA,NA
AE,153,6,jun,summer,Lepidium draba,SO,AE_SO_24,NA,NA,NA,NA,NA,NA,19,23.9,21.2916666666667,35,22.5,15.633333333333301,11,136.333333333333,rep,rep,65,NA,NA
AE,164,6,jun,summer,Lepidium draba,SO,AE_SO_27,NA,NA,NA,NA,NA,NA,24.1,32.7,24.9791666666667,37.5,37.25,10.133333333333301,5.73333333333333,93.6666666666667,veg,rep,66,NA,NA
AE,164,6,jun,summer,Lepidium draba,SO,AE_SO_28,NA,NA,NA,NA,NA,NA,24.1,32.7,24.9791666666667,37.5,37.25,11.3666666666667,6.73333333333333,100.666666666667,rep,rep,74,NA,NA
AE,171,6,jun,summer,Lepidium draba,SO,AE_SO_30,20.8,16,29.9,16.5,R/NR,NW,23.6,30.5,25.6875,37.5,30,18.8,14,169,NA,NA,NA,NA,NA
